chocolatey,isA,Tool/Framework
tomcat,isA,Tool/Framework
composer,uses,php
ms2,isA,Tool/Framework
acornsoft lisp,uses,lisp
kmymoney,isA,Tool/Framework
openam,isA,Tool/Framework
rapidsms,uses,python
pisg,uses,perl
adaptive server enterprise,isA,Tool/Framework
joule,influences,distributed computing
nuget,uses,c sharp
nclass,uses,c sharp
babbage,influences,high level assembler
ec,influences,programming paradigm
linux desktop testing project,uses,c sharp
simgrid,isA,Tool/Framework
master password,isA,Tool/Framework
yakindu statechart tools,uses,java
bowtie,isA,Tool/Framework
gnash,isA,Tool/Framework
rhythmbox,uses,c
bochs,isA,Tool/Framework
jfreechart,isA,Tool/Framework
xsupplicant,isA,Tool/Framework
libguestfs,uses,c
apache ambari,uses,python
cinepaint,uses,c++
swfobject,uses,javascript
editra,isA,Tool/Framework
archon,isA,Tool/Framework
apache ignite,isA,Tool/Framework
céu,isA,Programming Language
adhearsion,isA,Tool/Framework
ltib,isA,Tool/Framework
sam broadcaster,isA,Tool/Framework
motion,uses,c
ipython,uses,html
conkeror,uses,javascript
apache pinot,isA,Tool/Framework
pdoc,uses,python
selenium,uses,java
normaliz,uses,python
rational automation framework,isA,Tool/Framework
java gnome,uses,c
user mode driver framework,uses,c++
amosaic,isA,Tool/Framework
slurm workload manager,isA,Tool/Framework
boehm garbage collector,uses,c++
ggplot2,isA,Tool/Framework
rdoc,uses,ruby
amule,uses,c++
ascalaph designer,uses,c++
youtube instant,isA,Tool/Framework
jooq object oriented querying,uses,java
firefox 3.5,uses,css
clanlib,isA,Tool/Framework
apache mxnet,uses,go
network security toolkit,uses,python
jigdo,isA,Tool/Framework
algebraic data type,isA,Programming Concept
merb,uses,ruby
eiffel,influences,object oriented programming
sco skunkware,uses,c++
cheshift,uses,python
freeotp,isA,Tool/Framework
easybcd,uses,c++
dolittle,isA,Programming Language
xconfig,isA,Tool/Framework
codemirror,isA,Tool/Framework
usemodwiki,isA,Tool/Framework
raftlib,isA,Tool/Framework
metronome im,isA,Tool/Framework
cinelerra,isA,Tool/Framework
clickhouse,isA,Tool/Framework
o3d,uses,javascript
mbn explorer,isA,Tool/Framework
cinder,uses,c++
netcdf operators,uses,c++
multi theft auto,uses,c++
soulseek,isA,Tool/Framework
edlin,isA,Tool/Framework
crystaldiskmark,isA,Tool/Framework
libffi,isA,Tool/Framework
phantomjs,uses,javascript
apache hadoop,uses,java
aqion,isA,Tool/Framework
gimias,isA,Tool/Framework
bitflu,uses,perl
headerdoc,uses,perl
lexical variant generation,uses,java
mantis bug tracker,isA,Tool/Framework
equinox,uses,java
renderware,uses,c++
phalanger,uses,c++
colwiz,uses,java
synaptic,uses,c++
ii,isA,Tool/Framework
openemu,isA,Tool/Framework
freeotp,uses,java
steed,uses,c sharp
pvcs,uses,java
gridgain systems,uses,java
hippo cms,uses,java
silex,isA,Tool/Framework
bitcomet,uses,c++
objectweb asm,isA,Tool/Framework
wxpython,isA,Tool/Framework
maqetta,uses,html
kaffeine,uses,c++
puremvc,uses,python
wxphp,isA,Tool/Framework
c sharp,influences,functional programming
isaac dynamics,isA,Tool/Framework
phpedit,isA,Tool/Framework
origyn web browser,uses,c++
sumatra pdf,uses,c
fluff busting purity,uses,javascript
draco,influences,structured
dart,influences,imperative programming
racket,influences,imperative programming
rpl,influences,concatenative
nikto,uses,html
ipython,uses,python
staffpad,uses,c++
racket,influences,modular programming
form,isA,Tool/Framework
kitura,uses,swift
surf,uses,c
scigen,uses,perl
taskfreak,uses,php
metasfresh,uses,sql
zbar,uses,c
monotorrent,isA,Tool/Framework
python,influences,object oriented
firefox for ios,uses,c
hildon,uses,c
ippolit,uses,c
dartmouth time sharing system,uses,lisp
pegasus,isA,Tool/Framework
pivot animator,isA,Tool/Framework
chainer,isA,Tool/Framework
fudforum,uses,php
vivaldi,uses,c++
cocoa,uses,swift
hiasm,isA,Tool/Framework
renegade,isA,Tool/Framework
oracle discoverer,isA,Tool/Framework
windows communication foundation,uses,c sharp
tightvnc,uses,c++
microsoft powertoys,uses,c sharp
protégé,isA,Tool/Framework
openctm,isA,Tool/Framework
grpc,uses,php
flowable,uses,java
gtk scene graph kit,isA,Tool/Framework
nec hydrastor,uses,c++
komodo edit,uses,c++
c1 cms,isA,Tool/Framework
headerdoc,isA,Tool/Framework
twig,uses,php
adhearsion,uses,ruby
rubinius,uses,c++
android studio,isA,Tool/Framework
c,influences,procedural programming
phpstorm,isA,Tool/Framework
guvcview,uses,c
robotfindskitten,isA,Tool/Framework
google cloud,isA,Tool/Framework
drawplus,isA,Tool/Framework
lyx,isA,Tool/Framework
shared source common language infrastructure,uses,c++
libart,uses,c
sodipodi,uses,c
acornsoft lisp,isA,Tool/Framework
duracloud,uses,java
namd,uses,c++
cdburnerxp,uses,c sharp
apache avro,isA,Tool/Framework
visualap,uses,java
toonz,uses,c++
snns,isA,Tool/Framework
cacti,uses,php
fish fillets ng,isA,Tool/Framework
apache giraph,uses,java
hnsky,isA,Tool/Framework
electron,isA,Tool/Framework
stacheldraht,uses,c
xetex,uses,c
preonvm,uses,java
apache myfaces,uses,java
apache tuscany,uses,java
fp,influences,function level programming
llvm,uses,c++
railo,isA,Tool/Framework
linphone,uses,c
sasl,influences,functional programming
google slides,uses,javascript
bmon,uses,c
altium designer,uses,delphi
apache avro,uses,ruby
samocad,isA,Tool/Framework
libreoffice,uses,c++
apache mahout,uses,scala
mysms,isA,Tool/Framework
tor,uses,c
bup,uses,python
michigan terminal system,uses,plus
amapi,isA,Tool/Framework
komodo,uses,c
webserver,isA,Programming Concept
bochs,uses,c++
xcas,uses,c++
websphere portal,uses,java
qutecom,uses,c
chandler,isA,Tool/Framework
apache oodt,isA,Tool/Framework
spring batch,isA,Tool/Framework
swift,influences,functional programming
scikit multiflow,isA,Tool/Framework
orbada,isA,Tool/Framework
patchwork,uses,python
piwigo,uses,php
netxms,uses,java
forth,influences,concatenative programming language
lfe,influences,concurrent computing
joomla,uses,php
drjava,uses,java
autokey,uses,python
bbc sounds,uses,swift
squirrelmail,uses,php
geocoder,uses,ruby
rescarta toolkit,isA,Tool/Framework
olive,uses,c++
c,influences,structured
diptrace,uses,delphi
cifsd,isA,Tool/Framework
openrefine,uses,java
gnu readline,uses,c
portaudio,isA,Tool/Framework
box86,uses,c
brotli,uses,c
phpbb,isA,Tool/Framework
rdiff backup,isA,Tool/Framework
jython,isA,Tool/Framework
openlayers,uses,javascript
gnu bazaar,uses,c
cups,uses,c
leafchat,isA,Tool/Framework
fastapi,isA,Tool/Framework
joose,uses,javascript
iwork,isA,Tool/Framework
plandora,uses,java
vino,uses,c
halide,influences,parallel programming model
monecs,isA,Tool/Framework
gnucobol,uses,c++
electric,uses,java
eidors,isA,Tool/Framework
newton x,uses,perl
lightweight java game library,uses,c
expect,isA,Tool/Framework
karbon,uses,c++
openmsx,uses,tcl
xombrero,uses,c
tomato,uses,c++
golo,isA,Programming Language
heuristiclab,isA,Tool/Framework
couenne,uses,c++
numba,isA,Tool/Framework
rethinkdb,isA,Tool/Framework
impress remote,isA,Tool/Framework
geekbench,uses,python
stardict,uses,c++
ibm configuration management version control,uses,c
alchemy cms,uses,ruby
snapeditor,uses,javascript
weave,isA,Tool/Framework
grunt,isA,Tool/Framework
percona server for mysql,uses,perl
cinelerra,uses,c++
openrtm aist,isA,Tool/Framework
ibm lotus web content management,uses,java
triplea,isA,Tool/Framework
dia,isA,Tool/Framework
immuni,isA,Tool/Framework
josso,uses,java
apache ignite,uses,sql
multi paradigm,isA,Programming Concept
flow,influences,imperative programming
network security toolkit,uses,c
putty,uses,c
moonlight,uses,c
sirannon,uses,python
list of c++ multi threading libraries,isA,Tool/Framework
imperative programmming,isA,Programming Concept
grass gis,uses,c++
graphql,uses,java
go!,isA,Programming Language
bitmessage,isA,Tool/Framework
oracle weblogic server,isA,Tool/Framework
gnu mailman,uses,c
ats,isA,Programming Language
sagan,uses,c
ejb,isA,Tool/Framework
evercam,uses,ruby
sound credit,uses,python
ajax animator,uses,javascript
sap erp,uses,c++
tao exdos,uses,c++
smultron,isA,Tool/Framework
iui,uses,css
gnu paint,isA,Tool/Framework
smartqvt,uses,java
telegram open network,uses,c++
java,isA,Programming Language
immuni,uses,python
monetdb,uses,c
webscalesql,isA,Tool/Framework
sidekiq,isA,Tool/Framework
packagekit,isA,Tool/Framework
gnome games collection,uses,c
latencytop,uses,c
downthemall!,isA,Tool/Framework
orca,uses,python
customer account data engine,uses,java
doas,isA,Tool/Framework
sodipodi,isA,Tool/Framework
b2evolution,isA,Tool/Framework
gd graphics library,uses,c
apache systemds,uses,java
adaptive communication environment,isA,Tool/Framework
jquery mobile,uses,javascript
mindtouch,isA,Tool/Framework
nymgo,uses,c++
rubygems,isA,Tool/Framework
andreamosaic,uses,c++
software updater,isA,Tool/Framework
adobe flash builder,isA,Tool/Framework
itext,uses,java
cliqz,uses,rust
mailplane,isA,Tool/Framework
text oriented,isA,Programming Concept
iw,uses,c++
binary ninja,isA,Tool/Framework
pixel game maker mv,isA,Tool/Framework
calf studio gear,uses,c++
supertux,uses,c++
graalvm,uses,java
apache rocketmq,isA,Tool/Framework
centos,isA,Tool/Framework
at,isA,Tool/Framework
blast model checker,isA,Tool/Framework
apache openoffice,uses,c++
ilnumerics,uses,c sharp
jdk mission control,isA,Tool/Framework
emscripten,uses,c
kerberos,isA,Tool/Framework
oniguruma,isA,Tool/Framework
karel,isA,Programming Language
simantics system dynamics,uses,java
aarogya setu,isA,Tool/Framework
multipurpose transaction protocol,isA,Tool/Framework
gpsd,isA,Tool/Framework
kea,isA,Tool/Framework
oracle discoverer,uses,java
adobe framemaker,uses,c++
mumble,isA,Tool/Framework
pure,influences,declarative programming
web application,isA,Programming Concept
sap anywhere,isA,Tool/Framework
mathjax,uses,javascript
integrated performance primitives,isA,Tool/Framework
element,uses,java
tntnet,isA,Tool/Framework
barebox,isA,Tool/Framework
gama platform,isA,Tool/Framework
odk,uses,javascript
freeciv,uses,lua
arcgis,isA,Tool/Framework
egonet,isA,Tool/Framework
eff,influences,imperative programming
amarok,uses,c++
postfix,isA,Tool/Framework
netperf,isA,Tool/Framework
vue.js,isA,Tool/Framework
ntfs 3g,isA,Tool/Framework
traccar,uses,java
featherpad,uses,c++
sonic pi,uses,erlang
pdftk,uses,c++
topstyle,isA,Tool/Framework
slack,isA,Tool/Framework
midori,uses,vala
modernizr,uses,javascript
apache storm,uses,java
jexcel,uses,java
kde partition manager,isA,Tool/Framework
nedi,uses,php
remote component environment,uses,java
libsndfile,uses,c
traccar,isA,Tool/Framework
stata,isA,Tool/Framework
pathvisio,uses,java
fluidinfo,isA,Tool/Framework
gnu classpath,uses,c
google chrome,isA,Tool/Framework
firefox 3.6,uses,c++
sahysmod,isA,Tool/Framework
virtualgl,isA,Tool/Framework
apache tapestry,uses,java
memoranda,uses,java
trinity desktop environment,uses,c++
movim,isA,Tool/Framework
biggantt,uses,java
puremvc,isA,Tool/Framework
mruby,isA,Tool/Framework
apache shindig,uses,java
joyce,influences,structured programming
stackless python,isA,Tool/Framework
qvd,uses,perl
gnome terminal,isA,Tool/Framework
pybliographer,uses,python
airsim,isA,Tool/Framework
yard,uses,ruby
ganeti,isA,Tool/Framework
unreal engine,uses,c++
internet download manager,uses,c++
virtualgl,uses,c++
gnome terminal,uses,c
ciao,isA,Programming Language
sipdroid,uses,java
lean,uses,c++
mirai,isA,Tool/Framework
gtranslator,uses,c
subtitle edit,uses,c sharp
uwsgi,uses,c
winroll,isA,Tool/Framework
svnkit,isA,Tool/Framework
gecko,uses,rust
foil,isA,Programming Language
cog,isA,Tool/Framework
porn time,uses,javascript
gnome,uses,css
spaceengine,isA,Tool/Framework
tonido,uses,c++
non structured programming,isA,Programming Concept
pybliographer,isA,Tool/Framework
qt,uses,c++
fontforge,isA,Tool/Framework
yuls,isA,Tool/Framework
ganttproject,uses,java
android privacy guard,isA,Tool/Framework
apache empire db,isA,Tool/Framework
apache systemds,uses,c
viennarna package,uses,c
linux pam,isA,Tool/Framework
leadwerks,uses,c++
apache shindig,isA,Tool/Framework
plex,isA,Programming Language
animatlab,isA,Tool/Framework
chewing,uses,c
ms4 modeling environment,isA,Tool/Framework
jruby,isA,Tool/Framework
mysms,uses,javascript
libharu,isA,Tool/Framework
planet,isA,Tool/Framework
emby,uses,c sharp
ginkgo cadx,isA,Tool/Framework
lio,isA,Tool/Framework
brain fuck scheduler,isA,Tool/Framework
frrouting,uses,c
zulip,uses,javascript
internet download accelerator,isA,Tool/Framework
openoffice.org,uses,java
mathjax,isA,Tool/Framework
ut video codec suite,uses,c++
limewire,uses,java
pukiwiki,isA,Tool/Framework
perlbal,uses,perl
eulim,uses,ruby
sawzall,isA,Programming Language
google app runtime for chrome,uses,java
mix,isA,Tool/Framework
apache calcite,isA,Tool/Framework
zeek,isA,Tool/Framework
agora,uses,perl
aptana,uses,java
apache mxnet,uses,scala
aim,isA,Tool/Framework
dolibarr,uses,php
apache directory,isA,Tool/Framework
rozofs,uses,python
batoo jpa,isA,Tool/Framework
zxid,uses,php
mecab,uses,java
gimp,uses,c
shrdlu,isA,Tool/Framework
installjammer,isA,Tool/Framework
glfw,uses,c
apache harmony,uses,c
continuous integration,isA,Programming Concept
apache struts 2,isA,Tool/Framework
mybb,uses,php
cinder,isA,Tool/Framework
ohrrpgce,isA,Tool/Framework
qcad,uses,c++
youtrack,isA,Tool/Framework
newscoop,isA,Tool/Framework
jabref,uses,java
noteedit,uses,c++
xfce,isA,Tool/Framework
freemat,uses,c
atari message information system,isA,Tool/Framework
kentico xperience,uses,c sharp
horde,uses,php
freeotfe,isA,Tool/Framework
testdisk,isA,Tool/Framework
insight segmentation and registration toolkit,uses,c
textsecure,isA,Tool/Framework
tar,isA,Tool/Framework
stepmania,uses,lua
pkfix,uses,perl
qutemol,isA,Tool/Framework
google chrome,uses,c++
zynewave podium,isA,Tool/Framework
textadept,isA,Tool/Framework
openctm,uses,c
amavis,uses,perl
scripting language,isA,Programming Concept
orfeogpl,uses,php
xcat,uses,python
dynamic languages toolkit,uses,java
phusion passenger,uses,c++
staruml,isA,Tool/Framework
modular programming,isA,Programming Concept
jplayer,uses,javascript
haven,uses,java
atutor,isA,Tool/Framework
peopletools,isA,Tool/Framework
hiarcs,isA,Tool/Framework
openvibe,isA,Tool/Framework
lightstreamer,uses,java
visualboyadvance,isA,Tool/Framework
the next generation of genealogy sitebuilding,uses,php
system security services daemon,isA,Tool/Framework
shell scripting,isA,Programming Concept
gpsim,isA,Tool/Framework
frama c,isA,Tool/Framework
rsyslog,uses,c
teamforge,isA,Tool/Framework
adobe scout,isA,Tool/Framework
frostbite,uses,c++
virtual cell,uses,c++
systemtap,uses,c
media lovin' toolkit,isA,Tool/Framework
openospfd,uses,c
dos 11,uses,focal
thttpd,isA,Tool/Framework
xaos,isA,Tool/Framework
arena,uses,c
foma,isA,Tool/Framework
git,uses,tcl
high level assembly,isA,Tool/Framework
reactivex,uses,python
acarm,isA,Tool/Framework
outguess,isA,Tool/Framework
hp linux imaging and printing,uses,c++
nanovm,uses,c
sponsorblock,isA,Tool/Framework
open vswitch,uses,c
sympa,isA,Tool/Framework
niwa cloud application platform,isA,Tool/Framework
kohana,uses,php
lasso,isA,Programming Language
espeak,uses,c
cloud cms,uses,java
botan,isA,Tool/Framework
nant,uses,c sharp
django cms,uses,python
dropbear,uses,c
openidm,uses,java
ametys cms,isA,Tool/Framework
harbour,influences,functional programming
pcman file manager,uses,c
zekr,uses,java
ovn,uses,c
mlpack,isA,Tool/Framework
apache cordova,isA,Tool/Framework
pdfcreator,isA,Tool/Framework
skell,uses,go
frostwire,isA,Tool/Framework
adobe framemaker,isA,Tool/Framework
mpd,isA,Programming Language
pcsx2,uses,c++
cool,isA,Programming Language
xzgv,isA,Tool/Framework
the major bbs,isA,Tool/Framework
planner,isA,Programming Language
osip,isA,Tool/Framework
20 sim,isA,Tool/Framework
jqt,uses,css
mydlp,uses,c++
dtrace,uses,c
tgif,uses,c
rational automation framework,uses,java
komodo,uses,c++
smuxi,uses,c sharp
uniswap,isA,Tool/Framework
adobe flash player,isA,Tool/Framework
kolibrios,uses,lua
hcl domino,uses,java
gridgain systems,isA,Tool/Framework
mozilla thunderbird,uses,javascript
frenetic,influences,modular
firefox,uses,rust
qutemol,uses,c++
international components for unicode,uses,java
c sharp,isA,Programming Language
minicom,isA,Tool/Framework
dapper orm,uses,c sharp
parboiled,isA,Tool/Framework
jpedal,isA,Tool/Framework
komodo edit,uses,javascript
insight segmentation and registration toolkit,isA,Tool/Framework
slowloris,isA,Tool/Framework
rt 11,uses,apl
samson,uses,c++
nasa worldwind,uses,java
visual component framework,uses,c++
gosling emacs,uses,c
mate,uses,python
apache struts 1,uses,java
hhvm,uses,php
mosync,uses,java
rsync,uses,c
openospfd,isA,Tool/Framework
elan software,uses,java
natural language processing,isA,Programming Concept
lazpaint,isA,Tool/Framework
ultamatix,isA,Tool/Framework
apache arrow,uses,go
cocos2d,uses,python
infrakit,uses,go
quasar framework,uses,javascript
prado,uses,php
aris express,isA,Tool/Framework
sheetster,isA,Tool/Framework
gephi,isA,Tool/Framework
kino,uses,c
michigan terminal system,uses,pascal
ktrace,isA,Tool/Framework
freecad,uses,c++
algorithmic programming,isA,Programming Concept
avahi,uses,c
ex falso,isA,Tool/Framework
moho,uses,c++
opencog,uses,scheme
cemu,uses,c++
akelpad,isA,Tool/Framework
mirth connect,isA,Tool/Framework
rainmeter,uses,c++
servers,isA,Programming Concept
xplico,uses,php
apache jena,uses,java
ule scheduler,uses,c
scripting,isA,Programming Concept
rarian,isA,Tool/Framework
marklogic server,uses,c
s2,isA,Programming Language
openstep,isA,Tool/Framework
apache tika,uses,java
gwrite,uses,python
go continuous delivery,uses,ruby
svnkit,uses,java
mangoo microfinance management,uses,php
lightscreen,isA,Tool/Framework
asynchronous method invocation,isA,Programming Concept
010 editor,isA,Tool/Framework
tgif,isA,Tool/Framework
apache cxf,isA,Tool/Framework
monit,isA,Tool/Framework
wps office,isA,Tool/Framework
puremvc,uses,php
rocket,uses,rust
zammad,uses,javascript
feedbin,isA,Tool/Framework
spree commerce,uses,ruby
bbc sounds,uses,kotlin
db,isA,Tool/Framework
menuconfig,uses,c
swad,uses,c
empathy,isA,Tool/Framework
mapbender,uses,html
ibm websphere service registry and repository,isA,Tool/Framework
nextstep,isA,Tool/Framework
yate,isA,Tool/Framework
sqoop,uses,java
drync,uses,c
frontlinesms,uses,java
mochikit,isA,Tool/Framework
object oriented,isA,Programming Concept
prototype javascript framework,uses,javascript
